unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1613696400000,2021-02-19 01:00:00,BTC/USDT,51512.62000000,51700.99000000,51165.88000000,51325.44000000,2620.93680300,134749623.27586721,77935
1613692800000,2021-02-19 00:00:00,BTC/USDT,51552.61000000,51943.99000000,51452.00000000,51511.33000000,2713.99459100,140325236.14208726,73812
1613689200000,2021-02-18 23:00:00,BTC/USDT,51837.18000000,51920.51000000,51510.00000000,51552.60000000,2028.24582500,104755499.96919844,60306
1613685600000,2021-02-18 22:00:00,BTC/USDT,52005.08000000,52075.07000000,51615.01000000,51837.19000000,1724.94218000,89417272.03740988,59893
1613682000000,2021-02-18 21:00:00,BTC/USDT,52111.89000000,52195.12000000,51892.20000000,52007.21000000,2176.64281700,113327558.51274466,64911
1613678400000,2021-02-18 20:00:00,BTC/USDT,51760.01000000,52115.92000000,51514.26000000,52111.89000000,2609.19452600,135456895.07548493,72923
1613674800000,2021-02-18 19:00:00,BTC/USDT,51860.40000000,52070.68000000,51685.00000000,51760.01000000,1593.36591800,82699893.18919559,55280
1613671200000,2021-02-18 18:00:00,BTC/USDT,51839.56000000,52177.75000000,51764.16000000,51862.85000000,2028.77431800,105496043.67767959,63518
1613667600000,2021-02-18 17:00:00,BTC/USDT,52091.03000000,52100.00000000,51777.00000000,51839.55000000,2163.57531900,112371921.92356896,67551
1613664000000,2021-02-18 16:00:00,BTC/USDT,51585.29000000,52099.00000000,51450.00000000,52091.02000000,2524.31891600,130884579.77739727,73116
1613660400000,2021-02-18 15:00:00,BTC/USDT,52233.43000000,52260.00000000,51450.00000000,51585.29000000,3418.73399100,176937329.82928261,87026
1613656800000,2021-02-18 14:00:00,BTC/USDT,51796.24000000,52285.00000000,51613.23000000,52233.43000000,2980.96917900,154938085.17949990,97995
1613653200000,2021-02-18 13:00:00,BTC/USDT,51464.67000000,52025.00000000,51262.43000000,51796.24000000,3004.84490300,155300530.92317071,101151
1613649600000,2021-02-18 12:00:00,BTC/USDT,51375.12000000,51623.37000000,50901.90000000,51464.66000000,3689.59965300,189054669.44080802,139022
1613646000000,2021-02-18 11:00:00,BTC/USDT,51643.49000000,51720.32000000,51133.00000000,51374.07000000,3329.97338200,171274319.05293026,87957
1613642400000,2021-02-18 10:00:00,BTC/USDT,51772.82000000,52000.00000000,51529.20000000,51643.50000000,2180.56772900,112913519.80171945,62181
1613638800000,2021-02-18 09:00:00,BTC/USDT,51706.87000000,51873.41000000,51459.82000000,51770.99000000,2754.16149000,142340212.09189810,72873
1613635200000,2021-02-18 08:00:00,BTC/USDT,51901.95000000,52168.75000000,51542.32000000,51706.88000000,2314.54402300,119941863.11582020,102125
1613631600000,2021-02-18 07:00:00,BTC/USDT,51905.65000000,52085.85000000,51295.00000000,51901.96000000,4482.23840700,231492219.32012465,104998
1613628000000,2021-02-18 06:00:00,BTC/USDT,52170.02000000,52237.45000000,51862.78000000,51905.66000000,1952.33030800,101615004.47725443,53661
1613624400000,2021-02-18 05:00:00,BTC/USDT,52153.36000000,52298.00000000,52015.68000000,52170.01000000,1777.76259300,92719155.23415250,66549
1613620800000,2021-02-18 04:00:00,BTC/USDT,52032.64000000,52180.00000000,51712.50000000,52153.36000000,2402.28846800,124762052.22122244,96640
1613617200000,2021-02-18 03:00:00,BTC/USDT,52318.89000000,52399.73000000,51951.00000000,52032.64000000,1876.43842400,97826861.30463848,70318
1613613600000,2021-02-18 02:00:00,BTC/USDT,52132.47000000,52340.01000000,51933.24000000,52318.89000000,2290.19600500,119421691.26987759,79558
1613610000000,2021-02-18 01:00:00,BTC/USDT,52263.85000000,52383.42000000,52026.06000000,52132.46000000,3038.62669900,158563091.46887272,83050
1613606400000,2021-02-18 00:00:00,BTC/USDT,52117.67000000,52530.00000000,52104.69000000,52267.32000000,2415.71188100,126462808.59351453,68990
1613602800000,2021-02-17 23:00:00,BTC/USDT,52104.44000000,52397.84000000,51899.64000000,52119.71000000,1902.15144500,99235373.08971611,80305
1613599200000,2021-02-17 22:00:00,BTC/USDT,52349.99000000,52381.20000000,51893.34000000,52104.43000000,1961.28032700,102283994.68977260,66116
1613595600000,2021-02-17 21:00:00,BTC/USDT,52239.99000000,52618.74000000,52021.37000000,52349.99000000,2544.38664700,133129592.23551998,111942
1613592000000,2021-02-17 20:00:00,BTC/USDT,52142.36000000,52546.00000000,51956.82000000,52240.00000000,3160.98879700,165159364.15775175,101344
1613588400000,2021-02-17 19:00:00,BTC/USDT,51430.59000000,52395.00000000,51374.56000000,52142.35000000,4887.84160900,254172782.78805094,119808
1613584800000,2021-02-17 18:00:00,BTC/USDT,51380.78000000,51780.00000000,51304.96000000,51430.59000000,2455.34674600,126498176.77004941,73853
1613581200000,2021-02-17 17:00:00,BTC/USDT,51241.35000000,51436.00000000,51085.95000000,51376.85000000,2383.38491000,122173286.38895154,70006
1613577600000,2021-02-17 16:00:00,BTC/USDT,51169.97000000,51435.09000000,50780.00000000,51241.35000000,3213.60820100,164123126.33986162,87698
1613574000000,2021-02-17 15:00:00,BTC/USDT,51262.01000000,51633.17000000,50968.87000000,51169.97000000,3226.68134900,165434598.21261716,90598
1613570400000,2021-02-17 14:00:00,BTC/USDT,51149.97000000,51284.78000000,50770.82000000,51262.00000000,4229.88726300,215714255.19115635,99421
1613566800000,2021-02-17 13:00:00,BTC/USDT,51039.56000000,51234.00000000,50542.30000000,51149.96000000,4231.90257000,215340528.89268039,100049
1613563200000,2021-02-17 12:00:00,BTC/USDT,51270.86000000,51530.00000000,50777.20000000,51039.56000000,4448.57671200,227775681.68139399,137066
1613559600000,2021-02-17 11:00:00,BTC/USDT,51192.00000000,51675.55000000,51101.07000000,51273.46000000,3178.17850300,163389326.95798126,140591
1613556000000,2021-02-17 10:00:00,BTC/USDT,51436.11000000,51612.80000000,50995.00000000,51192.00000000,3569.37083300,183265198.81630454,131463
1613552400000,2021-02-17 09:00:00,BTC/USDT,51031.71000000,51678.36000000,50991.69000000,51431.04000000,5578.73201700,286611008.96667963,162052
1613548800000,2021-02-17 08:00:00,BTC/USDT,51116.77000000,51300.00000000,50628.58000000,51031.71000000,4279.62119300,217886860.01050137,149891
1613545200000,2021-02-17 07:00:00,BTC/USDT,50556.15000000,51266.09000000,50200.00000000,51112.39000000,6735.57496700,342035834.26117668,193718
1613541600000,2021-02-17 06:00:00,BTC/USDT,49706.80000000,50677.58000000,49624.06000000,50556.05000000,6397.97406700,321370364.39629328,147819
1613538000000,2021-02-17 05:00:00,BTC/USDT,49345.39000000,49731.03000000,49227.68000000,49706.80000000,2239.28153900,110753762.97523999,64527
1613534400000,2021-02-17 04:00:00,BTC/USDT,49657.84000000,49963.40000000,49106.75000000,49345.38000000,3012.37512700,149086045.25660271,77807
1613530800000,2021-02-17 03:00:00,BTC/USDT,49657.54000000,49759.46000000,49231.09000000,49657.38000000,2563.13435700,126902933.72016300,71106
1613527200000,2021-02-17 02:00:00,BTC/USDT,49283.14000000,50274.88000000,49268.42000000,49654.89000000,4959.60353500,247368994.85793249,115010
1613523600000,2021-02-17 01:00:00,BTC/USDT,49079.99000000,49417.25000000,48947.00000000,49282.80000000,1693.38424600,83381268.34242158,50936
1613520000000,2021-02-17 00:00:00,BTC/USDT,49133.45000000,49566.66000000,49034.35000000,49079.99000000,2890.37085800,142739155.81647983,71248
1613516400000,2021-02-16 23:00:00,BTC/USDT,49113.91000000,49290.00000000,48933.33000000,49133.45000000,1959.46179300,96255303.01353128,54600
1613512800000,2021-02-16 22:00:00,BTC/USDT,48575.06000000,49180.00000000,48524.65000000,49108.68000000,1763.41221300,86066130.65612859,55227
1613509200000,2021-02-16 21:00:00,BTC/USDT,48769.28000000,48809.09000000,48355.80000000,48575.07000000,2220.45870700,107864262.87435384,59586
1613505600000,2021-02-16 20:00:00,BTC/USDT,48536.35000000,48784.29000000,48173.81000000,48769.27000000,2584.41782600,125224973.58411438,72638
1613502000000,2021-02-16 19:00:00,BTC/USDT,48616.79000000,48800.42000000,48340.14000000,48537.39000000,1898.84599200,92258235.99179017,57825
1613498400000,2021-02-16 18:00:00,BTC/USDT,48230.63000000,48692.10000000,47750.00000000,48616.79000000,4046.88939600,195127956.52220223,104643
1613494800000,2021-02-16 17:00:00,BTC/USDT,48165.07000000,48618.60000000,48128.81000000,48230.50000000,3626.44968800,175494885.18182849,91405
1613491200000,2021-02-16 16:00:00,BTC/USDT,48956.91000000,49291.00000000,48073.00000000,48167.68000000,4643.95192900,226315620.09887102,123288
1613487600000,2021-02-16 15:00:00,BTC/USDT,49286.80000000,49509.84000000,48935.70000000,48956.91000000,3296.49630900,162347104.02420421,79948
1613484000000,2021-02-16 14:00:00,BTC/USDT,48950.89000000,49457.00000000,48700.00000000,49289.40000000,4348.89993700,213452078.27008461,110414
1613480400000,2021-02-16 13:00:00,BTC/USDT,49650.00000000,49826.12000000,48862.99000000,48950.89000000,5108.59246500,251611466.30664461,114976
1613476800000,2021-02-16 12:00:00,BTC/USDT,48915.49000000,50689.18000000,48403.21000000,49650.01000000,14737.10386500,732384592.48279260,309032
1613473200000,2021-02-16 11:00:00,BTC/USDT,49020.00000000,49114.68000000,48700.00000000,48915.48000000,2048.97807800,100241550.94394563,63385
1613469600000,2021-02-16 10:00:00,BTC/USDT,49283.30000000,49318.47000000,48750.09000000,49020.00000000,2241.00369300,109964695.63731140,59947
1613466000000,2021-02-16 09:00:00,BTC/USDT,49289.75000000,49318.47000000,48900.00000000,49283.30000000,2177.75779000,106976494.62458385,59616
1613462400000,2021-02-16 08:00:00,BTC/USDT,49161.75000000,49300.00000000,48871.20000000,49293.26000000,2651.81617900,130244759.29780029,70945
1613458800000,2021-02-16 07:00:00,BTC/USDT,49020.91000000,49281.81000000,48609.90000000,49163.46000000,2651.26426400,129833533.79377934,69430
1613455200000,2021-02-16 06:00:00,BTC/USDT,49179.04000000,49234.70000000,48550.00000000,49023.74000000,3291.76102900,160999597.65167020,75160
1613451600000,2021-02-16 05:00:00,BTC/USDT,49350.01000000,49500.00000000,48969.00000000,49179.03000000,2937.10233400,144638880.08477047,68720
1613448000000,2021-02-16 04:00:00,BTC/USDT,49624.02000000,49998.00000000,49068.41000000,49350.01000000,5457.71299300,270563379.05828514,122195
1613444400000,2021-02-16 03:00:00,BTC/USDT,48442.05000000,49670.00000000,48405.11000000,49624.03000000,5795.63915500,285488361.36382928,137535
1613440800000,2021-02-16 02:00:00,BTC/USDT,48305.28000000,48689.25000000,48160.12000000,48442.06000000,2292.25947100,110969746.49352592,63661
1613437200000,2021-02-16 01:00:00,BTC/USDT,47669.03000000,48319.33000000,47605.96000000,48305.28000000,2586.10856200,124140059.17193203,67535
1613433600000,2021-02-16 00:00:00,BTC/USDT,47911.10000000,47958.40000000,47003.62000000,47669.02000000,4446.88263000,211520110.56438769,108138
1613430000000,2021-02-15 23:00:00,BTC/USDT,48284.90000000,48432.73000000,47809.99000000,47911.10000000,2105.26387000,101375983.63262613,61609
1613426400000,2021-02-15 22:00:00,BTC/USDT,48201.18000000,48334.23000000,47643.00000000,48284.89000000,2835.28984100,136203912.55939989,121233
1613422800000,2021-02-15 21:00:00,BTC/USDT,48581.00000000,48750.00000000,48111.11000000,48207.54000000,2767.08275300,134028984.37812317,92043
1613419200000,2021-02-15 20:00:00,BTC/USDT,48657.31000000,48801.00000000,48453.87000000,48580.99000000,3063.15339900,149075816.14749957,63704
1613415600000,2021-02-15 19:00:00,BTC/USDT,48361.00000000,48742.52000000,48354.78000000,48657.31000000,1945.42837200,94501180.34830712,59582
1613412000000,2021-02-15 18:00:00,BTC/USDT,48562.31000000,48698.52000000,48342.22000000,48358.99000000,2040.89843400,99038423.24332974,61154
1613408400000,2021-02-15 17:00:00,BTC/USDT,48494.97000000,48800.00000000,48399.23000000,48562.31000000,2723.91403300,132525799.34526871,76332
1613404800000,2021-02-15 16:00:00,BTC/USDT,47938.84000000,48570.75000000,47938.83000000,48494.96000000,3853.34875200,186222808.78934653,103731
1613401200000,2021-02-15 15:00:00,BTC/USDT,47563.58000000,48000.00000000,47536.15000000,47938.83000000,2186.45038100,104527719.43185056,85613
1613397600000,2021-02-15 14:00:00,BTC/USDT,47963.69000000,48150.62000000,47472.92000000,47564.16000000,3063.76672800,146519643.89369118,95741
1613394000000,2021-02-15 13:00:00,BTC/USDT,47951.01000000,48219.23000000,47800.00000000,47960.73000000,3089.86453000,148366647.54025140,85788
1613390400000,2021-02-15 12:00:00,BTC/USDT,47802.67000000,48070.00000000,47423.99000000,47951.01000000,3213.28005900,153304036.36698223,104794
1613386800000,2021-02-15 11:00:00,BTC/USDT,47849.99000000,47999.00000000,47606.86000000,47802.66000000,2660.67096300,127203238.52893592,74332
1613383200000,2021-02-15 10:00:00,BTC/USDT,47505.67000000,47888.00000000,47306.02000000,47849.99000000,2326.61287800,110656982.90530200,66156
1613379600000,2021-02-15 09:00:00,BTC/USDT,47600.00000000,47724.64000000,47201.27000000,47505.66000000,3001.82932500,142576622.11924442,70082
1613376000000,2021-02-15 08:00:00,BTC/USDT,47270.50000000,47772.00000000,47112.38000000,47599.99000000,2821.99134500,133918267.12457979,77978
1613372400000,2021-02-15 07:00:00,BTC/USDT,46887.36000000,47441.02000000,46831.61000000,47267.06000000,2861.55980200,135181501.07298136,82240
1613368800000,2021-02-15 06:00:00,BTC/USDT,46722.48000000,47140.00000000,46683.02000000,46887.36000000,2622.53921200,123158432.47353344,89824
1613365200000,2021-02-15 05:00:00,BTC/USDT,46866.56000000,47000.00000000,46400.00000000,46722.49000000,2939.43039800,137310368.09635524,80552
1613361600000,2021-02-15 04:00:00,BTC/USDT,47120.31000000,47136.02000000,46174.78000000,46866.57000000,4963.73452400,231640212.72911710,117265
1613358000000,2021-02-15 03:00:00,BTC/USDT,46874.01000000,47269.09000000,46540.67000000,47120.30000000,4188.45200300,196816109.46067822,130430
1613354400000,2021-02-15 02:00:00,BTC/USDT,48011.45000000,48213.83000000,45570.79000000,46874.02000000,11217.85149100,524402408.59355430,293802
1613350800000,2021-02-15 01:00:00,BTC/USDT,48763.79000000,48816.62000000,47700.00000000,48011.44000000,4889.30019600,235426059.12818572,137267
1613347200000,2021-02-15 00:00:00,BTC/USDT,48580.47000000,49010.92000000,48428.00000000,48763.62000000,2016.44349500,98237902.75557831,81903
1613343600000,2021-02-14 23:00:00,BTC/USDT,49012.94000000,49094.71000000,48505.79000000,48577.79000000,2688.31462300,131238722.76290996,66211
1613340000000,2021-02-14 22:00:00,BTC/USDT,48822.67000000,49300.00000000,48706.53000000,49012.94000000,1875.45012600,91999378.96832099,85508
1613336400000,2021-02-14 21:00:00,BTC/USDT,48929.50000000,49058.74000000,48755.47000000,48822.66000000,1772.35823100,86671621.44494648,54000
1613332800000,2021-02-14 20:00:00,BTC/USDT,48693.38000000,49000.00000000,48600.00000000,48929.50000000,1775.36510500,86734312.94108836,63113
1613329200000,2021-02-14 19:00:00,BTC/USDT,48739.99000000,48919.86000000,48479.80000000,48693.39000000,1647.87755700,80279379.08039663,72367
1613325600000,2021-02-14 18:00:00,BTC/USDT,48619.20000000,48819.29000000,48400.31000000,48739.99000000,2031.32711600,98756144.55389657,62016
1613322000000,2021-02-14 17:00:00,BTC/USDT,49005.01000000,49100.00000000,48587.00000000,48619.19000000,2166.34239900,105859597.96267876,68456
1613318400000,2021-02-14 16:00:00,BTC/USDT,48537.96000000,49075.43000000,48424.66000000,49006.74000000,3211.72195400,156577943.29069835,93272
1613314800000,2021-02-14 15:00:00,BTC/USDT,48757.39000000,48943.47000000,48101.38000000,48541.18000000,3668.24824000,177837037.04234682,112627
1613311200000,2021-02-14 14:00:00,BTC/USDT,48759.62000000,49069.37000000,48449.76000000,48757.38000000,3279.61955400,160075756.54762092,107053
1613307600000,2021-02-14 13:00:00,BTC/USDT,49434.05000000,49578.67000000,48550.00000000,48759.63000000,4143.32885900,203312553.42023441,131420
1613304000000,2021-02-14 12:00:00,BTC/USDT,49055.17000000,49707.43000000,48999.57000000,49436.86000000,5146.83708100,254304722.44098076,151305
1613300400000,2021-02-14 11:00:00,BTC/USDT,49024.22000000,49139.38000000,48750.59000000,49055.16000000,2377.25319500,116408121.81640217,82683
1613296800000,2021-02-14 10:00:00,BTC/USDT,49133.33000000,49349.76000000,48956.26000000,49024.21000000,3537.81887900,173925503.24158430,95745
1613293200000,2021-02-14 09:00:00,BTC/USDT,48710.17000000,49190.00000000,48610.86000000,49134.33000000,2619.21635100,128149093.37750377,77494
1613289600000,2021-02-14 08:00:00,BTC/USDT,48725.18000000,49018.37000000,48389.55000000,48710.17000000,2764.14148200,134723038.64918590,72737
1613286000000,2021-02-14 07:00:00,BTC/USDT,48745.28000000,49082.33000000,48520.00000000,48725.18000000,2672.89422700,130304315.88334336,69579
1613282400000,2021-02-14 06:00:00,BTC/USDT,48929.18000000,49404.94000000,48505.69000000,48745.29000000,7730.20751900,378819096.25902371,160941
1613278800000,2021-02-14 05:00:00,BTC/USDT,47551.25000000,48948.00000000,47497.39000000,48929.18000000,6249.80455200,301375915.99620004,131926
1613275200000,2021-02-14 04:00:00,BTC/USDT,47267.20000000,47650.62000000,47220.42000000,47551.25000000,2140.73755600,101552135.18153622,52242
1613271600000,2021-02-14 03:00:00,BTC/USDT,47378.87000000,47498.74000000,47204.98000000,47267.21000000,1924.99107300,91249019.54804192,58965
1613268000000,2021-02-14 02:00:00,BTC/USDT,47475.25000000,47630.00000000,47291.13000000,47378.87000000,2140.96333100,101622478.66020674,57822
1613264400000,2021-02-14 01:00:00,BTC/USDT,47594.52000000,47730.00000000,47244.88000000,47471.23000000,2800.47480100,132999504.11235503,67516
1613260800000,2021-02-14 00:00:00,BTC/USDT,47156.78000000,47695.18000000,47014.17000000,47594.52000000,3370.18172200,160032955.65323055,95072
1613257200000,2021-02-13 23:00:00,BTC/USDT,47058.88000000,47300.00000000,47001.01000000,47153.69000000,1674.80418200,78990283.69290518,59506
1613253600000,2021-02-13 22:00:00,BTC/USDT,47132.94000000,47280.26000000,46863.63000000,47058.88000000,1292.72461900,60850363.11643882,59844
1613250000000,2021-02-13 21:00:00,BTC/USDT,46934.07000000,47397.36000000,46700.38000000,47130.82000000,2224.29458700,104527195.39377084,75907
